Año,ODS,Clave de metrópoli,Metrópoli,Índice,Ranking,Tipo de avance (flecha),Color del semáforo
2023,13,26.2.03,Hermosillo,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,26.2.04,Nogales,75,16,Ritmo de avance superior al 50% necesario,Verde oscuro
2023,13,27.1.01,Villahermosa,62.5,33,Retroceso para alcanzar el ODS,Rojo
2023,13,28.1.01,Reynosa,62.5,33,Retroceso para alcanzar el ODS,Rojo
2023,13,28.1.02,Tampico,45,58,Retroceso para alcanzar el ODS,Amarillo
2023,13,28.2.03,Ciudad Victoria,50,40,Retroceso para alcanzar el ODS,Rojo
2023,13,28.2.04,Matamoros,75,16,Retroceso para alcanzar el ODS,Verde oscuro
2023,13,28.2.05,Nuevo Laredo,100,1,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,13,29.1.01,Tlaxcala-Apizaco,50,40,Ritmo de avance superior al 50% necesario,Rojo
2023,13,29.3.02,Huamantla,50,40,Ritmo de avance superior al 50% necesario,Rojo
2023,13,30.1.01,Coatzacoalcos,19.55183411,68,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.02,Córdoba,12.31493171,72,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.03,Minatitlán,11.55034951,73,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.04,Orizaba,9.388981945,75,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.05,Poza Rica,11.50447417,74,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.06,ZM de Veracruz,4.230662404,78,Retroceso para alcanzar el ODS,Rojo
2023,13,30.1.07,Xalapa,14.98558364,71,Retroceso para alcanzar el ODS,Rojo
2023,13,31.1.01,Mérida,76.92307692,15,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde oscuro
2023,13,31.3.02,Valladolid,50,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,13,32.1.01,Zacatecas-Guadalupe,0,79,Retroceso para alcanzar el ODS,Rojo
2023,15,00.0.00,Promedio,62.72303454,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,01.1.01,ZM de Aguascalientes,68.72131113,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,02.1.01,Tijuana,40.54522098,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,15,02.2.02,Ensenada,40.40197012,64,Retroceso para alcanzar el ODS,Rojo
2023,15,02.2.03,Mexicali,42.50175367,60,Retroceso para alcanzar el ODS,Rojo
2023,15,03.2.01,La Paz,23.89398478,72,Retroceso para alcanzar el ODS,Naranja
2023,15,03.2.02,Los Cabos,14.60268762,73,Retroceso para alcanzar el ODS,Naranja
2023,15,04.2.01,Campeche,49.60576692,52,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,05.1.01,La Laguna,66.63903595,25,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,05.1.02,Monclova-Frontera,57.91952416,36,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,05.1.03,Piedras Negras,55.29927193,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,05.1.04,Saltillo,43.43800244,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,06.1.01,ZM de Colima-Villa de Álvarez,60.22566628,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,06.3.02,Tecomán,63.47589832,28,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,07.1.01,Tapachula,44.66639663,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,07.1.02,Tuxtla Gutiérrez,61.61296566,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,08.1.01,ZM de Chihuahua,46.54772174,55,Retroceso para alcanzar el ODS,Naranja
2023,15,08.1.02,Delicias,64.06763255,26,Retroceso para alcanzar el ODS,Verde claro
2023,15,08.2.03,Juárez,53.80877473,42,Retroceso para alcanzar el ODS,Naranja
2023,15,09.1.01,ZM de la Ciudad de México,70.53607223,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,10.2.01,Metrópoli de Durango,51.26989788,46,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,11.1.01,Celaya,92.56266359,3,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,11.1.02,León,76.7240546,9,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,11.2.03,Metrópoli de Guanajuato,42.4113564,61,Retroceso para alcanzar el ODS,Naranja
2023,15,11.2.04,Irapuato,61.67107409,29,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,11.3.06,Silao,72.60184039,15,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,12.1.01,Chilpancingo,39.96634551,65,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,12.2.02,Acapulco,38.886743,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,13.1.01,Pachuca,70.12891001,17,Ritmo de avance superior al 50% necesario,Naranja
2023,15,13.1.02,Tulancingo,73.21141219,14,Ritmo de avance superior al 50% necesario,Naranja
2023,15,14.1.01,Guadalajara,76.6164848,10,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,14.1.02,Puerto Vallarta,67.95564925,22,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,15.1.01,Toluca,85.54861407,6,Retroceso para alcanzar el ODS,Amarillo
2023,15,16.1.01,La Piedad-Pénjamo,81.94088324,8,Retroceso para alcanzar el ODS,Verde claro
2023,15,16.1.02,Morelia,60.52576234,31,Retroceso para alcanzar el ODS,Naranja
2023,15,16.1.03,Zamora,63.65513748,27,Retroceso para alcanzar el ODS,Verde claro
2023,15,16.2.04,Uruapan,68.02192221,21,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,17.1.01,Cuautla,74.74398466,13,Retroceso para alcanzar el ODS,Naranja
2023,15,17.1.02,Cuernavaca,93.36873622,2,Retroceso para alcanzar el ODS,Verde claro
2023,15,18.1.01,Tepic,69.72244056,18,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,19.1.01,Monterrey,40.75658246,62,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,20.1.01,ZM de Oaxaca,67.62155302,23,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,21.1.01,ZM de Puebla-Tlaxcala,84.92167792,7,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,21.1.02,San Martín Texmelucan,75.70085265,12,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,21.1.03,Tehuacán,88.17009826,5,Ritmo de avance superior al 50% necesario,Verde claro
2023,15,22.1.01,ZM de Querétaro,51.24680446,47,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,23.1.01,Cancún,44.91889646,56,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,23.2.02,Chetumal,55.16831918,41,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,23.2.03,Playa del Carmen,25.23824008,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,15,24.1.01,ZM de San Luis Potosí,59.97008593,34,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,15,24.3.03,Rioverde,50.40502928,50,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,25.2.01,Culiacán,53.48733608,43,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,25.2.02,Los Mochis,58.6374483,35,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,25.2.03,Mazatlán,53.04409073,44,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,26.1.01,Guaymas,27.60859266,69,Retroceso para alcanzar el ODS,Naranja
2023,15,26.2.02,Ciudad Obregón,50.19068448,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,26.2.03,Hermosillo,28.74259475,67,Retroceso para alcanzar el ODS,Naranja
2023,15,26.2.04,Nogales,25.46291661,70,Retroceso para alcanzar el ODS,Naranja
2023,15,27.1.01,Villahermosa,27.61511897,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,28.1.01,Reynosa,56.75703635,39,Ritmo de avance superior al 50% necesario,Naranja
2023,15,28.1.02,Tampico,56.75973102,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,28.2.03,Ciudad Victoria,67.20075484,24,Ritmo de avance superior al 50% necesario,Naranja
2023,15,28.2.04,Matamoros,89.95756269,4,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,15,28.2.05,Nuevo Laredo,52.50728598,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,15,29.1.01,Tlaxcala-Apizaco,57.85760153,37,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,30.1.01,Coatzacoalcos,51.01668689,49,Retroceso para alcanzar el ODS,Naranja
2023,15,30.1.02,Córdoba,98.9545823,1,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,30.1.03,Minatitlán,48.39975804,53,Retroceso para alcanzar el ODS,Rojo
2023,15,30.1.04,Orizaba,76.5571639,11,Retroceso para alcanzar el ODS,Amarillo
2023,15,30.1.05,Poza Rica,60.22829041,32,Retroceso para alcanzar el ODS,Rojo
2023,15,30.1.06,ZM de Veracruz,47.19868273,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,15,30.1.07,Xalapa,43.175755,59,Retroceso para alcanzar el ODS,Naranja
2023,15,31.1.01,Mérida,68.0721238,20,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,15,32.1.01,Zacatecas-Guadalupe,51.13228843,48,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,00.0.00,Promedio,75.26266957,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,01.1.01,ZM de Aguascalientes,87.01837085,12,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,02.1.01,Tijuana,60.94644803,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,02.2.02,Ensenada,69.96321729,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,02.2.03,Mexicali,73.39834026,48,Retroceso para alcanzar el ODS,Amarillo
2023,16,03.2.01,La Paz,57.34382426,75,Retroceso para alcanzar el ODS,Verde claro
2023,16,03.2.02,Los Cabos,77.45282012,32,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,04.2.01,Campeche,82.14907104,22,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,05.1.01,La Laguna,88.12988419,10,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,05.1.02,Monclova-Frontera,99.09433924,2,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,05.1.03,Piedras Negras,99.06818754,3,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde oscuro
2023,16,05.1.04,Saltillo,95.0456302,4,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,05.3.05,Sabinas,99.18984366,1,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,06.1.01,ZM de Colima-Villa de Álvarez,62.90609813,70,Retroceso para alcanzar el ODS,Verde claro
2023,16,06.3.02,Tecomán,80.39472317,25,Ritmo de avance superior al 50% necesario,Amarillo
2023,16,07.1.01,Tapachula,54.08551653,78,Retroceso para alcanzar el ODS,Naranja
2023,16,07.1.02,Tuxtla Gutiérrez,73.80235969,46,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,08.1.01,ZM de Chihuahua,89.33157613,8,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,08.1.02,Delicias,79.10137823,29,Retroceso para alcanzar el ODS,Verde claro
2023,16,08.2.03,Juárez,70.08448702,56,Retroceso para alcanzar el ODS,Amarillo
2023,16,09.1.01,ZM de la Ciudad de México,69.98891545,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,10.2.01,Metrópoli de Durango,77.27965326,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,11.1.01,Celaya,79.30479556,28,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,11.1.02,León,88.94669755,9,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,11.2.03,Metrópoli de Guanajuato,71.42896829,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,11.2.04,Irapuato,72.60030908,52,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,11.3.05,Moroleón-Uriangato,77.2791579,34,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,11.3.06,Silao,67.11565048,62,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,12.1.01,Chilpancingo,56.90157266,76,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,12.2.02,Acapulco,75.51156249,41,Ritmo de avance superior al 50% necesario,Amarillo
2023,16,13.1.01,Pachuca,76.71735452,37,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,13.1.02,Tulancingo,66.3601055,65,Retroceso para alcanzar el ODS,Verde claro
2023,16,14.1.01,Guadalajara,82.56439607,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,14.1.02,Puerto Vallarta,76.82255763,36,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,14.3.03,Ocotlán,82.17420456,21,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,15.1.01,Toluca,73.70439784,47,Retroceso para alcanzar el ODS,Verde claro
2023,16,16.1.01,La Piedad-Pénjamo,76.93018408,35,Ritmo de avance superior al 50% necesario,Amarillo
2023,16,16.1.02,Morelia,66.87620245,64,Retroceso para alcanzar el ODS,Amarillo
2023,16,16.1.03,Zamora,58.42125401,74,Retroceso para alcanzar el ODS,Rojo
2023,16,16.2.04,Uruapan,53.68408003,79,Retroceso para alcanzar el ODS,Amarillo
2023,16,16.3.05,Lázaro Cárdenas,75.16386254,42,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,17.1.01,Cuautla,56.50580933,77,Retroceso para alcanzar el ODS,Verde claro
2023,16,17.1.02,Cuernavaca,78.22401641,31,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,18.1.01,Tepic,83.6565589,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,19.1.01,Monterrey,81.02242985,24,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,20.1.01,ZM de Oaxaca,73.28905436,50,Retroceso para alcanzar el ODS,Amarillo
2023,16,20.3.03,Salina Cruz,49.45615745,80,Retroceso para alcanzar el ODS,Rojo
2023,16,21.1.01,ZM de Puebla-Tlaxcala,85.88483642,13,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,21.1.02,San Martín Texmelucan,63.62751428,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,21.1.03,Tehuacán,68.87099697,60,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,21.3.04,Huauchinango,47.73731381,81,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,16,22.1.01,ZM de Querétaro,78.70808034,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,23.1.01,Cancún,60.02006145,73,Retroceso para alcanzar el ODS,Amarillo
2023,16,23.2.02,Chetumal,82.54662905,20,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,23.2.03,Playa del Carmen,63.42674756,69,Retroceso para alcanzar el ODS,Rojo
2023,16,24.1.01,ZM de San Luis Potosí,79.3736453,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,24.3.03,Rioverde,85.83058487,14,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,25.2.01,Culiacán,64.68440007,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,25.2.02,Los Mochis,73.23019929,51,Retroceso para alcanzar el ODS,Verde claro
2023,16,25.2.03,Mazatlán,76.07976132,39,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,26.1.01,Guaymas,66.91508271,63,Retroceso para alcanzar el ODS,Verde claro
2023,16,26.2.02,Ciudad Obregón,70.1518413,55,Retroceso para alcanzar el ODS,Rojo
2023,16,26.2.03,Hermosillo,91.007964,7,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,26.2.04,Nogales,83.53332609,17,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,27.1.01,Villahermosa,83.09302056,18,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,28.1.01,Reynosa,74.75933774,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,28.1.02,Tampico,79.40264093,26,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,28.2.03,Ciudad Victoria,63.93866786,67,Retroceso para alcanzar el ODS,Verde claro
2023,16,28.2.04,Matamoros,74.83063495,44,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,28.2.05,Nuevo Laredo,88.03243491,11,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,29.1.01,Tlaxcala-Apizaco,60.09561326,72,Retroceso para alcanzar el ODS,Verde claro
2023,16,29.3.02,Huamantla,94.45323086,5,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,30.1.01,Coatzacoalcos,73.35422654,49,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,30.1.02,Córdoba,76.56715191,38,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,30.1.03,Minatitlán,69.17806421,59,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,30.1.04,Orizaba,71.97870452,53,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,16,30.1.05,Poza Rica,75.02567972,43,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,30.1.06,ZM de Veracruz,75.58840079,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,16,30.1.07,Xalapa,81.93958026,23,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,16,31.1.01,Mérida,84.71741245,15,Ritmo de avance superior al 50% necesario,Verde claro
2023,16,31.3.02,Valladolid,94.27717568,6,Retroceso para alcanzar el ODS,Verde claro
2023,16,32.1.01,Zacatecas-Guadalupe,68.6354834,61,Retroceso para alcanzar el ODS,Verde claro
2023,17,00.0.00,Promedio,76.91448636,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,17,01.1.01,ZM de Aguascalientes,79.71794878,19,Ritmo de avance superior al 50% necesario,Amarillo
2023,17,02.1.01,Tijuana,78.7155335,25,Ritmo de avance superior al 50% necesario,Verde claro
2023,17,02.2.02,Ensenada,80.83441588,13,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
